videoID;Published_at;Video_title;Description;Channel_title;Channel_subscribers;Tags;View_count;Like_count;Dislike_count;Favorite_count;Comment_count
r1G2M31x6zs;2019-12-10T20:15:00.000Z;Exponiendo a Badabun y sus  contratos  ILEGALES 😡;Si quieres apoyar el canal y llevarte un saludo personalizado ► http://www.patreon.com/DalasReview 🔥 Mi equipo 🔥 Mi cámara 📷  https://amzn.to/36ribFF Lente de mi cámara 📷 https://amzn.to/2qxDG8b Mi croma 🍏 https://amzn.to/2DZJQRD Mi conector cámara - ordenador 🔌 https://amzn.to/344RQLE;Dalas Review;-1;dalas,dalas review,dalasreview,badabun,contratos,talentos,juan de dios pantoja,daniela alfaro;908028;102319;102319;0;7536
JTCuZ5GAsho;2019-12-11T20:00:04.000Z;¿Como hago para sacar FUEGO por el escape? BMW E36 JDM STYLE;Quieres hacer electrónica a tu BMW? Contacta con Albert en el siguiente link: http://bit.ly/Albertrepro Albert se especializa en M50, M52 y M54. Puede hacer chips, electrónicas a medida, bangbang, launch control… Una infinidad de cosas!  Entra en la web oficial de RATSQUAD para comprar tu sudadera!  http://bit.ly/WS20RATSQUAD ¡Asegurate de utilizar el código  WS20  para un 10% de descuento!  En el vídeo de hoy os cuento como hago para sacar fuego por el escape del BMW E36.  Patrocinadores OFICIALES RATSQUAD: Maxpeedingrods. Utiliza el código “ratsquad” para envíos gratis! http://bit.ly/MaxpeedingRS Lubricantesweb: http://bit.ly/LubricanteswebRS  Página oficial RATSQUAD: https://www.ratsquad.es  Lista de reproduccion: https://www.youtube.com/playlist?list=PLp85-0OM7APxtel5C8zUA5bW6FuxhEgv_  INSTAGRAM: http://bit.ly/RATSQUADIG  Contacto negocios: marketing@ratsquad.es #ratsquad #llamarazos #mueblev;#ratsquad;-1;BMW,e36,e46,drift,drifting,derrapes,320,325,328,m3,ratsquad,rat squad,rat escuad,rat skuad,ratskuad,rat escuat,ratescuat,como,como hacer fuego,como sacar fuego del tubo de escape,fuego tubo de escape,llamarazos por el escape,bmw jdm style;48887;4170;4170;0;204
9L8PjRs6e94;2019-12-11T09:21:19.000Z;Herrera ironiza sobre la preocupación “por los etarras”;En el monólogo de las 8 de 'Herrera en COPE', Carlos Herrera ha analizado la actualidad del día. El comunicador ha repasado el proceso de investidura del líder socialista, Pedro Sánchez. Y también ha hablado del permiso que le ha ofrecido la Universidad del País Vasco al etarra Abetxuko, para dar una charla a los estudiantes, pese a las críticas de  indignidad  de las víctimas.   Encuentra el monólogo completo aquí:  https://www.cope.es/programas/herrera-en-cope/monologo-de-las-8-de-herrera/noticias/herrera-20191211_571104  Y lee toda la actualidad en http://www.cope.es  Síguenos en nuestras redes sociales:  Twitter: https://www.twitter.com/COPE/ Facebook: https://www.facebook.com/COPE/ Instagram: https://www.instagram.com/cope_es/;COPE;-1;COPE,Cadena COPE,Herrera,Herrera en COPE,Monólogo de Herrera,Opinión COPE,Investidura,Pedro Sánchez,reuniones rey,ETA,Universidad País Vasco,líder socialista,apoyos,asesino;38022;1060;1060;0;144
eVLrBPSQpAg;2019-12-10T19:40:19.000Z;Tones And I - Dance Monkey (Lyrics);Tones And I - Dance Monkey (Lyrics)  Stream Dance Monkey here: https://tonesandi.lnk.to/DanceMonkeyYT  Tones and I https://www.tonesandi.com https://www.facebook.com/TONESANDI https://www.instagram.com/tonesandi  Lyric video for  Dance Monkey  by Tones and I;Shadow Music;-1;dance monkey,tones and i,tones and i dance monkey,dance monkey lyrics,tones and i dance monkey lyrics,dance monkey tones and i,dance monkey tones and i lyrics,dance monkey lyrics tones and i,dance for me dance for me dance for me,move for me move for me,spotify viral;1979479;49318;49318;0;1089
JffGCZ6U4TM;2019-12-11T11:19:22.000Z;Federico a las 7: Sánchez se arrastra ante los separatistas para ser presidente;Federico analiza cómo Sánchez está dispuesto a todo con tal de ser presidente, como muestra el comunicado de PSOE y ERC sobre  el futuro de Cataluña .    Suscríbete a nuestro canal: https://www.youtube.com/channel/UC1IYhBFQbBWIxirTRbcfIUw?sub_confirmation=1  Más información en https://www.libertaddigital.com/, https://tv.libertaddigital.com/ y http://www.esradio.fm/;esRadiovideos;-1;erc,pedro sanchez,psoe,es la mañana de federico,mañanafederico,federico a las 7;24497;601;601;0;79
bDuoME8VDw8;2019-12-11T17:00:17.000Z;BATALLA DE OUTFITS FMS ARGENTINA - MINUTOS DE PRESENTACIÓN FMS CORRIENTES *TRUENO ME ROBA EL CORASON;REVIVE EL ÚLTIMO PROGRAMA DE HNSS: https://ubeat.tv/hoy-no-se-sale ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Únete a la mayor comunidad de Freestyle del mundo en: https://www.urbanroosters.com  CANAL DE URBAN ROOSTERS ► https://www.youtube.com/user/Urbanroosters ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Disfruta de las batallas completas aquí: ► https://www.youtube.com/playlist?list=PLfSYPN11_s4H4BWBvYa1aQ8zmxeSeV4-T Beatmakers Oficiales FMS: ZONE: https://bit.ly/2GSxoVz VERSE: https://bit.ly/31l3OzW SONICKO: https://bit.ly/2yKexrm BEATMOSFERAH: http://bit.ly/2ZoItVD ENFABEATS: http://bit.ly/318L4Dz CHALOBEATZ: http://bit.ly/2OyFiKf GONEM BEATS: http://bit.ly/2YCW4vt DJ ATENEA: http://bit.ly/2Kd9dn7 AZERBEATS: http://bit.ly/2GHOZQ0 NEHIZ: http://bit.ly/2OzvTSG BROSKY: http://bit.ly/2KhaYhW CHICHO BEATS: http://bit.ly/318ZQKy IMPAVIDOH: http://bit.ly/2MzCZ6U NEGRO LA SOMBRA: http://bit.ly/2YDtZjs  REDES SOCIALES DE URBAN ROOSTERS ► Twitter: https://twitter.com/urbanroosters ► Instagram: https://www.instagram.com/urbanroosters ► Facebook: https://www.facebook.com/urbanroosters ► Compra tu entrada para la FMS: https://www.fmstickets.com/ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ► Contacto: - KAPO013 TWITTER - https://twitter.com/kapo013 INSTAGRAM - https://www.instagram.com/kapo013oficial/  Editor: MATEODZG TWITTER - https://twitter.com/MateoDzg INSTAGRAM - https://www.instagram.com/mateodzg/  #UrbanRoostersNetwork #CagaConKapo;KAPO 013 BARCELONA;-1;FMS,ARGENTINA,TRUENO,BATALLON,VOTACION,REACCION,EPICO,MEJORES RIMAS,WOS,PAPO,BNET,REPLIK,MISIONERO,ZONE,2019,RIMAS,BATALLA,STUART,KAPO,013,MASTER,SERIES,CACHA,DOMINIC,ACZINO,CHUTY,SKONE,KODIGO,DIOS,CHILE,MEXICO,ESPAÑA,JORNADA,MKS,ZAINA,PERU,LATAM,GOD LEVEL,VOTANDO,FORMATO,TONGO,OUTFIT,OUTFITS,BYCALITOS,ROPA,JD,JDSPORTS,NIKE,ADIDAS,FILA,PUMA,BTA,WALLS,SUB,KLAN,DTOKE,DANI,FACHERO,FMS ARGENTINA,MINUTOS;100287;6444;6444;0;481
rSw27RQpgrM;2019-12-10T21:11:15.000Z;SI TE RAPAS LAS CEJAS TE REGALO UNAS ZAPATILLAS (1000$) [bycalitos];➡️ Hoy os traigo un RETO en el que si TE RAPAS LAS CEJAS te REGALO unas ZAPATILLAS NIKE X OFF WHITE, actualmente en +1000€.. Espero que os mole!!    CANAL DE SCRAPWORLD https://www.youtube.com/channel/UCrJ5u7tZxgY2G4NsXRugMUQ  ★ Clips gracias al edit de Jacar!  https://www.instagram.com/javier.uv/ ★ Mini gracias a mi bro Aleo!  https://www.youtube.com/c/AleoDesigns   ⏩ También me puedes SEGUIRME en! ⏪ ►Twitter: https://twitter.com/byCaLiTosYT ►Instagram: https://www.instagram.com/bycalitos_official/ ► Pack edición: https://sellfy.com/p/qWsq/  ⏩ Otros DOS videos que os pueden MOLAR! ⏪  🔝 CRISTIANO RONALDO POR UN DÍA!!    ↪️ https://www.youtube.com/watch?v=ctHY3oMcNEA  🔝 LE DESTROZAMOS A BYVIRUZZ SUS ZAPATILLAS Y CASI..!!    ↪️ https://www.youtube.com/watch?v=h0peP6UUA8g   ★ Espero que os haya ENCANTADO EL VIDEO! Si te ha molado, pues ya sabes bribón ( ͡° ͜ʖ ͡°) xd...Nos vemos en la siguiente!;byCaLiTos;-1;si te rapas las cejas te regalo unas zapatillas,si te rapas las cejas,si te rapas,las cejas,rapas cejas,zapatillas gratis,nike x off white,air force,nike gratis,air force gratis,reto zapatillas gratis,rapas cejas zapatillas gratis,rapas cejas zapatillas,cejas zapatillas;163698;17303;17303;0;699
OulC0QLvN7A;2019-12-10T19:31:25.000Z;La Zowi & Pablo Chill-E - Boss (Official Video);Detalles: Produced by VH Beat by Ceo Xander  La Vendicion Records Shishigang Records;Pablo Chill-E;-1;;270537;23566;23566;0;1427
VOMzCtJNoMM;2019-12-11T18:30:04.000Z;FIVE NIGHTS AT FREDDY'S | Draw My Life;#drawmylife #tiktakdraw #fnaf  Bienvenidos a un nuevo Miércoles De Terror, tiktakers. Volvemos con los creepypastas, esta vez basado en uno de los videojuegos de miedo más famosos y que más nos habéis pedido. ¿Seréis capaces de sobrevivir cinco noches a los siniestros animatronics?   Suscríbete a TikTak Draw: https://goo.gl/G3hor1    SI TE INTERESA QUE HAGAMOS UN VÍDEO SOBRE ALGÚN TEMA, DÉJALO EN LOS COMENTARIOS.    ▼▼▼ SÍGUENOS ▼▼▼  ✘ Twitter: https://twitter.com/tiktakdraw  ✘ Instagram: https://www.instagram.com/tiktakdraw/  ✘ Facebook: https://www.facebook.com/TikTakDraw/    Si quieres ver nuestros otros vídeos:  ★ https://www.youtube.com/c/TikTakDraw/...    ★ ¡Hemos publicado nuestro primer libro! A la venta en Amazon y en otras plataformas: https://bre.is/3Khin3xW4    Si quieres contarnos algo escríbenos a:  ✉ contact.tiktakdraw@gmail.com;TikTak Draw;-1;draw,draw my life,draw my life en español,tiktak,tiktak draw,drawing about,five nights at freddy's,fnaf,creepypasta,miercoles de terror,historias de miedo,videojuego de terror,Freddy Fazbear's Pizza,camaras de seguridad,animatronicos,freddy,chica,bonnie,restaurante,oficina,horario nocturno,juego,fnaf historia,energia,personajes five nights at freddy's,guardia de seguridad,fazbear,jumpscare;388655;36796;36796;0;3955
piCPdnL7Ryw;2019-12-11T15:42:48.000Z;شحال تنقطو ليا على صالون ؟؟؟ يستاهل 10 ؟؟;Chaîne de  S A L M A ⦁ S T A R S :   https://www.youtube.com/channel/UCEcwIBhfS6QZwXDXgGxGCWg    ▶Trouvez-moi sur mes réseaux sociaux :  -----------------------------------------------------------------           ⦁ I N S T A G R A M : https://www.instagram.com/asmaabeautychannel/           ⦁ F A C E B O O K : https://www.facebook.com/AsmaaBeautyChannel/    ----------------------------------------------------------------------------------------------------------------    ♥ Contact professionnel uniquement:  Asmaabeautybusiness@gmail.com;Asmaa Beauty;-1;asmaa,asmaa beauty,beauty,vlog,vlogs,maroc,kenitra,asmaa beauty center,asmaabeautycenter,صالون,شحال تنقطو ليا على صالون;527750;27383;27383;0;1556
5jzHXkGAqho;2019-12-09T22:30:01.000Z;El Día Después (09/12/2019): Lo que el ojo no ve;Viajamos por todos los campos de España para sacarte una sonrisa.   Todos los programas completos de EDD en http://ver.movistarplus.es/ficha/el-dia-despues/?id=843532&nv=2&path=T-1323591%7CE-1323592  Mucho más de El Día Después en http://www.movistarplus.es/vamos/eldiadespues/videos/  No olvides suscribirte, todos los vídeos cada lunes en el canal oficial de El Día Después en YouTube: http://www.youtube.com/user/eldiadespuesplus?sub_confirmation=1;El Día Después en Movistar+;-1;el dia despues,movistar+,movistar plus,movistar,el dia despues 12 plus,eldiadespues12plus,edd,canal plus,canalplus,canal+,plus,deportes,futbol,football,dia despues,maldini,antoni daimiel,clásico,real madrid,barcelona,barca,#0,cero,movistar cero,movistar 0,ojo que no ve,messi,suarez goal,hat trick,joaquin,betis;216300;4622;4622;0;134
1aKfXSZ6WFA;2019-12-11T06:57:06.000Z;EL COMIDISTA | Tres recetas de brownie y una que puede con todas;El de los hermanos Torres, el de Eva Arguiñano, el de Gonzalo   D'Ambrosio y el de Katherine Hepburn: en la batalla de recetas de hoy se   enfrentan cuatro brownies de altura, pero sólo uno resulta ganador.  RECETAS ESCRITAS: http://bit.ly/batalladebrownies Suscríbete a nuestro canal: http://cort.as/-9ysp  Visita: https://elcomidista.elpais.com  Síguenos en Facebook: https://www.facebook.com/elcomidista  Síguenos en Twitter: https://twitter.com/ElComidista  Síguenos en Instagram: https://www.instagram.com/elcomidista  ¡Bienvenido   al canal oficial de EL COMIDISTA en EL PAÍS! Cada semana publicamos   nuevos vídeos de gastronomía, recetas, restaurantes, productos,   chaladuras culinarias y mucho más. ¡Suscríbete ya a nuestro   canal!: http://cort.as/-9ysp  El Comidista es una web muy maja que   incluye recetas, info sobre trastos de cocina, restaurantes, productos y   cualquier tontería que se les ocurra a sus autores.;El Comidista en EL PAÍS;-1;Alimentación,Alimentos,Postres,Ingredientes recetas,Dulces,Chocolate,Cultura,Gastronomía,Industria,Recetas cocina,Cocineros,El Comidista,Hermanos Torres,Gonzalo D'Ambrosio,Eva Arguiñano,Katherine Hepburn;57558;2357;2357;0;116
t2lf-FIJzfs;2019-12-11T09:40:46.000Z;0-1 La gran noche del Valencia ante el Ajax. Las claves con Alvaro Benito. #MundoMaldini;Brillante clasificación del Valencia en un grupo durísimo ante el Ajax en Amsterdam. Ese gol de Rodrigo incluso les hizo ser campeones de grupo. Os analizo el partido en un sitio clásico, el taxi en Barcelona. Esto es MundoMaldini, espero vuestros comentarios cracks!;Mundo Maldini;-1;fútbol,maldini,partidos de fútbol,historia del fútbol,mundo maldini,gol,goles,ajax,valencia,champions,rodrigo,ferran,celades,paulista,jaume,domenech,parejo,alvaro,benito,van de beek,tadic,octavos;51227;2255;2255;0;241
8fy5HrbMUbA;2019-12-09T23:15:00.000Z;LATE MOTIV - Miguel Maldonado. La vuelta de ABBA | #LateMotiv630;La verdad es que estaría bien que los sueños de Miguel se hiciesen realidad.     Suscríbete a /cerotube para tener lo mejor de #0, HAZ CLICK AQUÍ: http://www.youtube.com/channel/UCPgvCUSmHWm2177LkwLtZQw?sub_confirmation=1  Y DESCUBRE MÁS EN: http://www.movistarplus.es/cero;Late Motiv en Movistar+;-1;#0,cero,cerotube,movistar cero,cero movistar,movistar+ cero,cero movistar+,#0 movistar,movistar+,movistar plus,canal+,canal plus,buenafuente,canal cero,canal 0,canal #0,televisión,tv,entretenimiento,programas,programas de televisión,programas de tv,andreu buenafuente,berto romero,berto,late motiv,humor,monologos,late show,el terrat;169430;3136;3136;0;145
RIsFWF3CUFY;2019-12-10T15:54:23.000Z;VISITAMOS LA FÁBRICA DE PAPÁ NOÉL ¡¡HACEMOS REGALOS de Santa Claus!;Santa Claus tiene muchas fábricas repartidas por el mundo y hoy visitamos una fábrica de Papá Noél en la que ayudaremos a sus Elfos a envolver regalos, ha fabricar juguetes o incluso a hacer manualidades. Descubre nuestro cómic!📚👉🏻https://amzn.to/2kDPy5I ¿Quieres ir a la fábrica de Santa a conocerlo, estar con su Elfos, visitar a mamá Noél y cuidar de sus animales? Mas info: http://www.circoescuelafantasia.es/;Los Familukis;-1;papa noel,santa claus,papa noel en español,papa noel exite,papa noel real,papa noel en la vida real,papa noel infantil,papa noel y sus duendes,videos de navidad,videos navidad niños,niños,familukis;91557;2041;2041;0;0
uGTXsRVYOyE;2019-12-11T22:00:07.000Z;La Saga de La Era del Hielo | #TeLoResumo;Un mamut, un tigre y un perezoso se hacen amigos y viven locas aventuras que van desde devolver un bebé, ayudar a Papa Noel en navidad y salvar al planeta de un asteroide. Reviví esta Era del Hielo que se va derritiendo película a película.   Instagram | https://www.instagram.com/teloresumo/  Twitter | https://twitter.com/teloresumo  Patreon | https://www.patreon.com/teloresumo/  Facebook | https://www.facebook.com/teloresumo/  Y metele una suscribida al canal  Y si te sobra el tiempo compartime el video;Te lo resumo;-1;resumenes de series películas,películas resumidas,series resumidas,la era del hielo 3,la era del hielo 2,la era del hielo 1,la era del hielo 5,la era del hielo 4,la era del hielo ardilla,la era del hielo escena,ice age 3,ice age 2,ice age 1,ice age 5,ice age 6,ice age scrat,calentamiento global consecuencias,calentamiento global animacion,calentamiento,global,fin del mundo,historia,cine,peliculas,greta thunberg;748589;125126;125126;0;11254
dWeQUCqlmWo;2019-12-11T22:19:27.000Z;Cumplimos el deseo de Mariano Rajoy - El Hormiguero;En la última visita de Mariano Rajoy, el expresidente del Gobierno nos contó que tenía el deseo de tomar una cerveza en un bar. En esta segunda visita no podíamos dejar de cumplir su deseo.   No te olvides de subscribirte a nuestro canal para seguir descubriendo vídeos sorprendentes :-) http://www.youtube.com/subscription_center?add_user=elhormiguerooficial  También puedes seguirnos en redes sociales para estar al tanto de todas las novedades y momentos de El Hormiguero: Twitter: https://twitter.com/El_Hormiguero Instagram: https://www.instagram.com/elhormiguero/ Facebook: https://www.facebook.com/elhormiguero/?ref=br_rs TikTok: http://vm.tiktok.com/kHbLjs/  #ElHormiguero #MarianoRajoy #Rajoy;El Hormiguero;-1;;33403;1215;1215;0;113
9esJBBdCaj8;2019-12-11T21:00:25.000Z;Krampus, el origen;LA SEGUNDA PARTE DEL CAPÍTULO AQUÍ: https://www.ubeat.tv/v/ubeat-crew-con-pol-gise-la-transformacion-de-krampus  Espero que os haya gustado el vídeo.  Song produced by Chraetian Flores: https://instagram.com/chraetianflores?igshid=soczlh1x0ibd  La canción estará disponible en Spotify en 2 o 3 días aquí: https://open.spotify.com/artist/5cdTIWO8RUQsjNwFyefuPw?si=_IXPjE8ZQSGQ98vAhaTUUQ  #YOSOYKRAMPUS  También podéis seguirme en mis otras redes: Instagram: https://www.instagram.com/polgise/?hl=es Twitter: https://twitter.com/polgisevine?lang=es Facebook: https://www.facebook.com/PolGise/?fref=nf Youtube en catalán (con subtítulos en castellano) donde subo los capítulos de “Companys de pis”: https://www.youtube.com/channel/UCHEhTF7iAEKuwDsCO0LyYLg;Pol Gise;-1;krampus,navidad,christmas,pol gise,animojis,animoji,papa noel,santa claus,polo norte,humor navideño;138279;26030;26030;0;1256
i7mR_SJhj4U;2019-12-10T21:00:04.000Z;La reacción de JOAQUÍN al ver repetido su hat-trick 😎;Joaquín ve las imágenes de sus goles tras el hat-trick anotado ante el Athletic Club.  SUSCRÍBETE a nuestro canal 💚⚽️https://www.youtube.com/user/realbetisoficial  SÍGUENOS en: 👇 Twitter https://twitter.com/RealBetis Facebook https://www.facebook.com/realbetisbalompie Instagram https://www.instagram.com/realbetisbalompie/;Real Betis Balompié;-1;Real Betis Balompié,Real Betis,Betis,Betis Sevilla,RBB,Estadio Betis,Benito Villamarín,LaLiga,Primera División Española,Liga Santander,Fútbol,Fútbol Español,Football,Spain,Soccer,Deporte,Sports,Kappa,Joaquín,Joaquín Betis,joaquin betis,betis joaquin,joaquin viendo sus goles,joaquin hat trick,betis hat trick,laliga hat trick;47269;1402;1402;0;42
dFq8PNgDwzI;2019-12-11T11:56:14.000Z;مثير.. محاصرة الميلودي وهروب زوجته من أمام محكمة الأسرة بالقنيطرة;مثير..محاصرة الميلودي وهروب زوجته من آمام محكمة الاسرة بالقنيطرة  #الدار #Aldar #قناة_الدار  موقع الدار Instagram :https://www.instagram.com/aldar.maghreb/... Facebook :https://www.facebook.com/AldarMaghreb/.... Site web : https://aldar.ma/ Twitter :https://twitter.com/MarocAldar موقع الكتروني إخباري  لا تنسوا متابعة قناتنا للتوصل بكل جديد;Aldar.ma الدار;-1;الدار,aldar.ma,الميلودي,مدرسة36,لطيفة,رأفت,المجرد,sari,cool,بطمة,rofix,روفيكس,رونالدو,ميسي,فضيحة,جنس,L7or,شغب ديربي الرجاء والوداد,الديربي العربي,لزعر,لكناوي,عاش الشعب,ديربي الغضب,متولي,سلمى رشيد,أسماء بيوتي,مي نعيمة,نهيلة باربي,أكل الشوارع,الفيزا,visa,هجرة,كندا,الدحيح,ثريا,تركيا,فوزية,عرس,ماكياج,زهير بهاوي,Maestro,Balti,ولد الكرية,الراب,رضوان الاسمر,soolking,7liwa,batma,salma rachid,lmjared,جريمة,ذبج طفل,التشرميل,أمن,شغب,مباراة,الجنس,مثلي,الحريك;165156;2752;2752;0;670
D7e04Lirnrc;2019-12-10T00:00:10.000Z;KATIE ANGEL - MI BENDICION (OFFICIAL VIDEO);Katie Angel - Mi Bendición (Video Oficial)  Conecta con Katie Angel:  INSTAGRAM @KatieAngelTV https://www.instagram.com/katieangeltv/ FACEBOOK  https://www.facebook.com/KatieAngelTV/ TWITTER https://twitter.com/IamKatieAngel?s=08  Mi Bendición - Katie Angel (LETRA OFICIAL) Si, tú me diste fuerzas Si, tu me diste paz Y cuando no veía más allá, Me mostraste más...  Ya no estaré más de rodillas, Me devolviste la energía, Tú me hiciste continuar.  Por eso ahora y siempre Cada vez que me despierte Te voy a recordar.  Por tu amor... Ahora soy lo que soy Me veo en el espejo y soy mejor Confío en cada paso que ahora doy  Por tu amor... Ahora soy lo que soy De nuevo tengo una ilusión Y tenerte a mi lado es mi bendición  Eh y Eh y Eh  Mi bendición Mi bendición Mi bendición eres tu  Mi bendición Mi bendición Mi bendición eres tu  Vivo la vida ahora Naci para ser ganadora Lo malo en mi vida no importa Gracias por no dejarme sola  Quiero estar contigo El resto de mis días A donde tu digas A ciegas iré  Por tu amor... Ahora soy lo que soy Me veo en el espejo y soy mejor Confío en cada paso que ahora doy  Por tu amor... Ahora soy lo que soy De nuevo tengo una ilusión Y tenerte a mi lado es mi bendición  Te miro y vuelo Tú me llevaste al cielo Contigo, me quedó y a ciegas te amaré  Por tu amor... Ahora soy lo que soy Me veo en el espejo y soy mejor  Por tu amor... Por tu amor... Por tu amor... Por tu amor... Por tu amor... Por tu amor...  ...Que es mi bendición...  ____________________________  Videoclip by  OSO WORLD @_osoworld Dirigido por Jesus Manucci @jesusmanucci Official music video by  Katie Angel  © 2019 Katie Angel;Katie Angel;-1;katie angel,katie angel music,concierto,musica nueva,nueva cancion,cancion nueva katie angel,me da igual,tiktak,mal de la cabeza,reggueton romantico,balada,invencible,nuevo album katie angel,musica 2020,reggueton,mi bendicion,oso world,oso,katie cantando;5074363;344625;344625;0;58003
Ap-PetxbHbw;2019-12-11T08:57:17.000Z;#ROSALÍA cierra su gira MUNDIAL en MADRID | Cultura;La artista de la década revienta el WiZink con un espectáculo que confunde modernidad con predecibilidad Suscríbete a nuestro canal: http://cort.as/yI0n  Visita http://elpais.com Más vídeos de EL PAÍS: http://cort.as/YGC9 Síguenos en Facebook: https://www.facebook.com/elpais Twitter: https://twitter.com/el_pais Instagram: https://www.instagram.com/el_pais;EL PAIS;-1;Rosalía,Música,Rosalía Vila,Cultura,El País,Concierto Rosalía,Conciertos Rosalía,Concierto Rosalía Madrid,Rosalía Wizink Center;32215;186;186;0;51
hlSgxGXZIyo;2019-12-10T19:00:06.000Z;LAS MEJORES RIMAS DE #FMSARGENTINA  | FMS CORRIENTES | JORNADA 8 | Temporada 2019;Ahora tu eres el jurado.  Vota en http://www.urbanroosters.com      Síguenos en nuestras redes:    Twitter: https://twitter.com/urbanroosters   Instagram: https://www.instagram.com/urbanroosters  Facebook: https://www.facebook.com/urbanroosters    BEATMAKERS OFICIALES    ZONE: https://bit.ly/2GSxoVz  VERSE: https://bit.ly/31l3OzW  SONICKO: https://bit.ly/2yKexrm  DJ ATENEA: http://bit.ly/2Kd9dn7  ORLATH: https://bit.ly/2TiWFw4  BEATMOSFERAH: http://bit.ly/2ZoItVD  ENFABEATS: http://bit.ly/318L4Dz  CHALOBEATZ: http://bit.ly/2OyFiKf  AZERBEATS: http://bit.ly/2GHOZQ0  GONEM BEATS: http://bit.ly/2YCW4vt  NEHIZ: http://bit.ly/2OzvTSG  BROSKY: http://bit.ly/2KhaYhW  IMPAVIDOH: http://bit.ly/2MzCZ6U  BIGSAMPLE: http://bit.ly/31MPIIr  NASS G: http://bit.ly/2lZYPW5  MACRODEE: http://bit.ly/2Vep4Wd  OUR4: https://bit.ly/2lSWr3d  GAFEMUSIC: https://bit.ly/2ktE2d4  SEBAZSTYLES: https://bit.ly/2ksanRt  IAN NIHRU: https://bit.ly/2jZKvMx  CRASEK: https://bit.ly/2jZOadn  DOSEFEK: https://bit.ly/2lDZpZb  EZNARBEATS: https://bit.ly/2k4RbsY  ZORNBEATS: https://bit.ly/2lSdcvo  MARMISHEN: https://bit.ly/2lZ6nsa  LEOJAH: https://bit.ly/2k2W2eb  KROSSBEATS: https://bit.ly/2kuSYYe  PACHAONEBEATS: https://bit.ly/2lVpenO  CHESSBEATS: https://bit.ly/2lUhfr3  432 BEATS: http://bit.ly/2LPyy7v  NEO R: http://bit.ly/357MBN0  DELAION: http://bit.ly/2lxWRfi;Urban Roosters;-1;freestyle,urban,roosters,urban roosters,urbanroosters,dtoke,cacha,dani,mks,sub,papo,stuart,replik,klan,trueno,Argentina,fms,fms argentina,Fms españa,Fms Chile,FMS Mexico,fms corrientes,cacha vs trueno,papo vs klan,dtoke vs mks,sub vs replik,stuart vs nacho,freestyle argentina,rap argentino,cacha mc,trueno mc,nacho mc,mejores rimas fms;657843;30275;30275;0;1769
ATVesqEZ_20;2019-12-10T14:30:00.000Z;DESCIENDO POR UNA MONTAÑA EN TRINEO 😨;Link para ganar un Iphone 11: http://bit.ly/38lr5Gs  Link para descargar Filmora9 gratis: http://bit.ly/2RBuuL3  -----------------------------------------------------------------------------------------   ROPA DE WHAT! : https://www.whatparkour.com/tienda   -----------------------------------------------------------------------------------------   Mi Instagram: https://www.instagram.com/pintos_what/ Colaboraciones: pintosquetal@gmail.com Preguntas frecuentes: https://peoople.app/Pintos_What   -----------------------------------------------------------------------------------------   Canales de los #TEAMWHAT :  ALFON:   https://www.youtube.com/alfonwhat GUILLE:   https://www.youtube.com/guillewhat COSMIN:  https://www.youtube.com/cosmintraceur1 SHIFER:   https://www.youtube.com/Shiferwhat;Pintos WHAT;-1;pintos what,trineo,los what,team whant,descenso,montaña,andorra,snow,nieve,hielo,invierno,naturaleza,que trineo,en trineo,desciendo en trineo,pintos trineo,pintos andorra;93664;14455;14455;0;265
